"date","c","kd","l","m","mp","s","sd","v","ovr","riksdagsspärr"
2020-06-12,7.45876642171785,6.27064850841245,3.24948374532147,19.9167466036242,3.74737081826492,30.5586386178829,18.4459357439184,9.19964061623843,1.15276892461943,4
2020-06-13,7.45876642171785,6.27064850841245,3.24948374532147,19.9167466036242,3.74737081826492,30.5586386178829,18.4459357439184,9.19964061623843,1.15276892461943,4
2020-06-14,7.45876642171785,6.27064850841245,3.24948374532147,19.9167466036242,3.74737081826492,30.5586386178829,18.4459357439184,9.19964061623843,1.15276892461943,4
2020-06-15,7.33379385339982,6.46933115996523,3.45393189032824,19.1221956144239,3.54377952164217,30.6788698790833,18.86927841291,9.1452565127583,1.38356315548901,4
2020-06-16,7.33379385339982,6.46933115996523,3.45393189032824,19.1221956144239,3.54377952164217,30.6788698790833,18.86927841291,9.1452565127583,1.38356315548901,4
2020-06-17,7.33379385339982,6.46933115996523,3.45393189032824,19.1221956144239,3.54377952164217,30.6788698790833,18.86927841291,9.1452565127583,1.38356315548901,4
2020-06-18,7.33379385339982,6.46933115996523,3.45393189032824,19.1221956144239,3.54377952164217,30.6788698790834,18.86927841291,9.1452565127583,1.38356315548901,4
2020-06-19,7.33379385339982,6.46933115996523,3.45393189032824,19.1221956144239,3.54377952164217,30.6788698790833,18.86927841291,9.1452565127583,1.38356315548901,4
2020-06-20,7.33163989838029,6.47150349571999,3.45777819353936,19.1246788888619,3.54227248143931,30.6805101387606,18.8643922662711,9.14316997892461,1.38405465810272,4
2020-06-21,7.46796150069413,6.24694851684035,3.32453657745846,19.5831942433648,3.5008624369716,30.6570767355301,18.7292255481384,9.21792331481769,1.27227112618444,4
2020-06-22,7.46796150069413,6.24694851684035,3.32453657745846,19.5831942433648,3.5008624369716,30.6570767355301,18.7292255481384,9.21792331481769,1.27227112618444,4
2020-06-23,7.46796150069413,6.24694851684035,3.32453657745846,19.5831942433648,3.5008624369716,30.6570767355301,18.7292255481384,9.21792331481769,1.27227112618444,4
2020-06-24,7.46796150069413,6.24694851684035,3.32453657745846,19.5831942433648,3.5008624369716,30.6570767355301,18.7292255481384,9.21792331481769,1.27227112618444,4
2020-06-25,7.46796150069413,6.24694851684035,3.32453657745846,19.5831942433648,3.5008624369716,30.6570767355301,18.7292255481384,9.21792331481769,1.27227112618444,4
2020-06-26,7.46796150069413,6.24694851684035,3.32453657745846,19.5831942433648,3.5008624369716,30.6570767355301,18.7292255481384,9.21792331481769,1.27227112618444,4
2020-06-27,7.47060744360957,6.2481896647413,3.3197684885487,19.5925282136922,3.49726877966931,30.6661627418497,18.7126880354111,9.21876930257904,1.27401732989905,4
2020-06-28,7.47060744360957,6.2481896647413,3.3197684885487,19.5925282136922,3.49726877966931,30.6661627418497,18.7126880354111,9.21876930257904,1.27401732989905,4
2020-06-29,7.47060744360957,6.2481896647413,3.3197684885487,19.5925282136922,3.49726877966931,30.6661627418497,18.7126880354111,9.21876930257904,1.27401732989905,4
2020-06-30,7.47060744360957,6.2481896647413,3.3197684885487,19.5925282136922,3.49726877966931,30.6661627418497,18.7126880354111,9.21876930257904,1.27401732989905,4
2020-07-01,7.47060744360957,6.2481896647413,3.3197684885487,19.5925282136922,3.49726877966931,30.6661627418497,18.7126880354111,9.21876930257904,1.27401732989905,4
2020-07-02,7.47060744360957,6.2481896647413,3.3197684885487,19.5925282136922,3.49726877966931,30.6661627418497,18.7126880354111,9.21876930257904,1.27401732989905,4
2020-07-03,7.47060744360957,6.2481896647413,3.3197684885487,19.5925282136922,3.49726877966931,30.6661627418497,18.7126880354111,9.21876930257904,1.27401732989905,4
2020-07-04,7.47060744360957,6.24818966474129,3.3197684885487,19.5925282136922,3.49726877966931,30.6661627418497,18.7126880354111,9.21876930257904,1.27401732989905,4
